"Sr. No.","Domain Name","URL Length","Is IP as Host name","Is .exe present","Is www present","FTP used",".js used","Files in URL","css used","Digit to alphabet ratio","Special Char to Alphabet Ratio","Uppercase to LowercaseRatio","Domain to URL Ratio","Numeric Character","English Letters","Special Characters","Dots","Semicolon","Underscore","Question Mark","Hash Character","Equals","Percentage Character","Ampersand","Dash","Delimiters","At Character","Tilde","Double Slash","Is Hashed","TLD","Digit to alphabet distance","Https in URL","File Extention","TLD in Subdomain","TLD in path","https in host name","Host name length","Path length","Query length","Word based distribution","Is English word","Is Meaningful","Is Pronounceable","Is random","Unigram","Bigram","Trigram","Sensitive Words","Is domain suspicious","Levenshtein Distance","Entropy","Hyphenstring","Homoglyph","Vowel string","Bitsquatting","Insertion string","Omission","Repeatition","Replacement","Subdomain","Transposition","Addition string","Google Search Feature","IP Address","ASN Number","ASN Country Code","ASN CIDR","ASN Postal Code","ASN creation date","ASN updation date","Total images in webpage","Total links","Number of parameter","Number of fragments","Body tags in source","Meta tag in source","Div tag in source","Fake link in status bar","Right click disable","Popup window","mailto: present","Frame tag present","Is title tag empty","Eval() function","Escape() function","Exec() Function","Search() function","Is image only in webpage","Domain Age in Days","Label"
1,"marionvillemodels.com/rc-shop/HMS-Victory-Bow-Section-78-Scale-Wooden-Boat-model-Kit_EM0746.html",108,"False","False","False","False","False","False","False",0.0723,0.2289,0.169,0.2315,6,83,19,3,0,1,0,0,0,0,0,10,0,0,0,1,"False","com",0,"True","False","False","False","False",25,75,0,"True","True","False","False","True",0,0,0,4,"False",9,4.7288,"['i', 'mod']","No_homo_str","['marionvollemodels', 'mirionvillemodels', 'marionvillamodels', 'marionvillimodels', 'maruonvillemodels', 'marionvellemodels', 'marionvillemoduls', 'murionvillemodels', 'morionvillemodels', 'mariinvillemodels', 'marionvillumodels', 'marionvallemodels', 'marionvillemodals', 'mariunvillemodels']","['oarionvillemodels', 'earionvillemodels', 'mcrionvillemodels', 'mirionvillemodels', 'masionvillemodels', 'mavionvillemodels', 'mabionvillemodels', 'marhonvillemodels', 'marmonvillemodels', 'maryonvillemodels', 'marimnvillemodels', 'marignvillemodels', 'mariolvillemodels', 'mariofvillemodels', 'mariontillemodels', 'marionfillemodels', 'marionvhllemodels', 'marionvmllemodels', 'marionvyllemodels', 'marionvinlemodels', 'marionvidlemodels', 'marionvilnemodels', 'marionvildemodels', 'marionvillgmodels', 'marionvillmmodels', 'marionvillelodels', 'marionvilleiodels', 'marionville-odels', 'marionvillemmdels', 'marionvillemgdels', 'marionvillemofels', 'marionvillemotels', 'marionvillemodgls', 'marionvillemodmls', 'marionvillemodems', 'marionvillemodehs', 'marionvillemodelr', 'marionvillemodelw', 'marionvillemodel3']","['mardionvillemodels', 'marionvilmlemodels', 'marionvillemnodels', 'maqrionvillemodels', 'marjionvillemodels', 'marionvill3emodels', 'marionvillemodezls', 'marionvillejmodels', 'marionvillemodelps', 'marionvillemod4els', 'mawrionvillemodels', 'martionvillemodels', 'marionvillemodxels', 'marionmvillemodels', 'marionvillem0odels', 'marionville4models', 'marionvillemode3ls', 'marionvillemode4ls', 'marionvillemoidels', 'marionvillesmodels', 'marionvoillemodels', 'matrionvillemodels', 'marionvilldemodels', 'marionvillemodrels', 'marioinvillemodels', 'mariopnvillemodels', 'marionvillemodepls', 'marionvillenmodels', 'marilonvillemodels', 'myarionvillemodels', 'marionviullemodels', 'marionvillemodesls', 'marionvillekmodels', 'm2arionvillemodels', 'mar4ionvillemodels', 'marionvillremodels', 'marikonvillemodels', 'marionhvillemodels', 'marionvillezmodels', 'marfionvillemodels', 'marionvilledmodels', 'mafrionvillemodels', 'marionvilolemodels', 'marionvillemordels', 'mayrionvillemodels', 'mqarionvillemodels', 'mariponvillemodels', 'marijonvillemodels', 'markionvillemodels', 'marionvillemodeols', 'msarionvillemodels', 'mariobnvillemodels', 'marionvuillemodels', 'masrionvillemodels', 'marionvillemo0dels', 'marionvillemodedls', 'mareionvillemodels', 'marionvillemodemls', 'marioonvillemodels', 'm1arionvillemodels', 'mar5ionvillemodels', 'marionvi8llemodels', 'marioncvillemodels', 'maruionvillemodels', 'marionvillemodewls', 'marionvillemodzels', 'marionvilplemodels', 'marionvillemlodels', 'mari0onvillemodels', 'madrionvillemodels', 'mariohnvillemodels', 'marionvillemkodels', 'marionvillsemodels', 'marionvijllemodels', 'marionvillermodels']","['marionvllemodels', 'marinvillemodels', 'arionvillemodels', 'marionillemodels', 'marionvillemodes', 'marionvillemdels', 'maronvillemodels', 'mrionvillemodels']","['marionvillemoodels', 'marionvillemodelss', 'marionvillemmodels', 'maarionvillemodels', 'marionvillemoddels', 'marionvilleemodels', 'marionnvillemodels', 'marrionvillemodels']","['marionvillemodele', 'marionvillwmodels', 'marionvillemodelz', 'marioncillemodels', 'marionvillemodeps', 'parionvillemodels', 'marionv9llemodels', 'marionvillemodrls', 'mariknvillemodels', 'marionvillemodeos', 'marionvillsmodels', 'marionvollemodels', 'marionvillemodeks', 'msrionvillemodels', 'mari0nvillemodels', 'marionvilkemodels', 'marionvillemodeld', 'myrionvillemodels', 'm1rionvillemodels', 'markonvillemodels', 'marionvillempdels', 'mariinvillemodels', 'jarionvillemodels', 'larionvillemodels', 'marionfillemodels', 'marionvillem0dels', 'mzrionvillemodels', 'marionvillemodwls', 'marionvillrmodels', 'm2rionvillemodels', 'marionviklemodels', 'mafionvillemodels', 'marionviolemodels', 'marionviplemodels', 'marionbillemodels', 'marionvilmemodels', 'marionvill3models', 'marionvillemodems', 'narionvillemodels', 'marionv8llemodels', 'marionvillekodels', 'marionvillemofels', 'madionvillemodels', 'marionvillemidels', 'mar9onvillemodels', 'marjonvillemodels', 'ma4ionvillemodels']","['ma.rionvillemodels', 'mari.onvillemodels', 'marion.villemodels', 'marionvi.llemodels', 'marionvill.emodels', 'marionvillem.odels', 'marionvillemod.els']","['mraionvillemodels', 'maroinvillemodels', 'mariovnillemodels', 'marionvlilemodels', 'marionvillmeodels', 'marionvillemdoels', 'marionvillemodles']","['marionvillemodelsb', 'marionvillemodelsd', 'marionvillemodelsf', 'marionvillemodelsh', 'marionvillemodelsj', 'marionvillemodelsl', 'marionvillemodelsn', 'marionvillemodelsp', 'marionvillemodelsr', 'marionvillemodelst', 'marionvillemodelsv', 'marionvillemodelsx', 'marionvillemodelsz']",7,"23.227.38.32",13335,"CA","23.227.32.0/19","K2P 2L8","2013-09-19T00:00:00","2013-09-19T00:00:00",29,137,0,0,1,14,206,"False","False","False","True","True","False",0,0,0,0,"False",2959,0
2,"rentals.com/Washington/Issaquah/",44,"False","False","False","False","False","False","False",0,0.2222,0.0588,0.3409,0,36,8,2,0,0,0,0,0,0,0,0,0,0,0,1,"False","com",0,"True","False","False","False","False",15,21,0,"True","True","True","True","False",0,0,0,12,"False",9,4.153,"No_hyphen","No_homo_str","['rontals', 'rentils', 'runtals', 'rentuls']","['pentals', 'zentals', '2entals', 'rgntals', 'rmntals', 'reotals', 'rejtals', 'renuals', 'renpals', 'ren4als', 'rentels', 'rentqls', 'rentans', 'rentads', 'rentalq', 'rentalc']","['rentalms', 're4ntals', 'rentaols', 'rentfals', 'ren6tals', 'r4entals', 're3ntals', 'rentazls', 'rent6als', 'rentayls', 'rentgals', 'rebntals', 'rzentals', 'rent2als', 'renhtals', 'rentaqls', 'rdentals', 'redntals', 'rrentals', 'rentqals', 'renztals', 'ren5tals', 'renrtals', 'rentwals', 'rentzals', 'rsentals', 'r3entals', 'rent5als']","['rentas', 'renals', 'entals']","['renntals', 'rentaals', 'renttals']","['rentams', 'rent1ls', 'rentald', 'remtals', 'ren6als', 'rentqls', 'rebtals', 'rentalz', 'rent2ls', 'rentalw', 'r3ntals', 'rentaps', 'rentaks', 'rentaly', 'rentsls', 'ren5als', 'renzals', 'rentzls', 'rentyls', 'renrals', 'renfals']","['re.ntals', 'rent.als']","['rnetals', 'renatls', 'rentasl']","['rentalsb', 'rentalsd', 'rentalsf', 'rentalsh', 'rentalsj', 'rentalsl', 'rentalsn', 'rentalsp', 'rentalsr', 'rentalst', 'rentalsv', 'rentalsx', 'rentalsz']",1,"104.17.186.65",13335,"US","104.16.0.0/12",94107,"2014-03-28T00:00:00","2021-05-26T00:00:00",22,209,0,0,1,11,1210,"False","False","False","True","True","False",0,0,0,0,"False",2769,0
3,"sidneylanierhighschool.org/class_classmates_missing.cfm?year_id=0&sort1=0&sort2=0&f3=c&yp=n&currentpage=4",117,"False","False","False","False","False","False","False",0.0795,0.25,0,0.2564,7,88,22,3,0,3,1,0,6,0,5,0,0,0,0,1,"False","org",0,"True","False","False","False","False",30,29,49,"True","True","False","False","True",0,0,0,0,"False",9,4.6772,"['ney', 'high']","No_homo_str","['sudneylanierhighschool', 'sidneylanierheghschool', 'sidneylunierhighschool', 'sidneylenierhighschool', 'sidneylanierhighschoel', 'sidneylaniurhighschool', 'sidneylinierhighschool', 'sedneylanierhighschool', 'sidneylanierhighschoil', 'sidneylanaerhighschool', 'sidneylanierhighschoal', 'sidneylanierhighschiol', 'sidnuylanierhighschool', 'sidneylaneerhighschool', 'sidneylanierhighschoul', 'sidneylanierhighscheol']","['qidneylanierhighschool', 'cidneylanierhighschool', 'shdneylanierhighschool', 'smdneylanierhighschool', 'sydneylanierhighschool', 'sifneylanierhighschool', 'sitneylanierhighschool', 'sidleylanierhighschool', 'sidfeylanierhighschool', 'sidngylanierhighschool', 'sidnmylanierhighschool', 'sidnexlanierhighschool', 'sidneilanierhighschool', 'sidneymanierhighschool', 'sidneyhanierhighschool', 'sidneylcnierhighschool', 'sidneylinierhighschool', 'sidneylaoierhighschool', 'sidneylajierhighschool', 'sidneylanherhighschool', 'sidneylanmerhighschool', 'sidneylanyerhighschool', 'sidneylanigrhighschool', 'sidneylanimrhighschool', 'sidneylanieshighschool', 'sidneylanievhighschool', 'sidneylaniebhighschool', 'sidneylanieriighschool', 'sidneylanierlighschool', 'sidneylanierhhghschool', 'sidneylanierhmghschool', 'sidneylanierhyghschool', 'sidneylanierhiehschool', 'sidneylanierhiohschool', 'sidneylanierhigischool', 'sidneylanierhiglschool', 'sidneylanierhighrchool', 'sidneylanierhighwchool', 'sidneylanierhigh3chool', 'sidneylanierhighsahool', 'sidneylanierhighskhool', 'sidneylanierhighsciool', 'sidneylanierhighsclool', 'sidneylanierhighschnol', 'sidneylanierhighschkol', 'sidneylanierhighschonl', 'sidneylanierhighschokl', 'sidneylanierhighschoom', 'sidneylanierhighschooh']","['sidneylanierhiguhschool', 'sidneylanierhighswchool', 'sidneylanierghighschool', 'sidnseylanierhighschool', 'sidneylani4erhighschool', 'sifdneylanierhighschool', 'sidcneylanierhighschool', 'sidneylaniernhighschool', 'sidneylawnierhighschool', 'sidnheylanierhighschool', 'sidneyxlanierhighschool', 'sidneylanierhighscho9ol', 'sidne7ylanierhighschool', 'sidneylanierhighscyhool', 'siodneylanierhighschool', 'sidneylpanierhighschool', 'sidneylaynierhighschool', 'sidneylanierhigjhschool', 'sidneylanier4highschool', 'sidneylanierhighscjhool', 'si8dneylanierhighschool', 'sidneylanierhighaschool', 'sidneylanierhioghschool', 'sidneylanierhihghschool', 'sjidneylanierhighschool', 'sidneylanierhyighschool', 'sidn4eylanierhighschool', 'sidneylanhierhighschool', 'sidneylkanierhighschool', 'sidneylanierhighschlool', 'sidneylankierhighschool', 'sidneylanierhighsczhool', 'sidneylanierhighscxhool', 'sijdneylanierhighschool', 'sidneylan8ierhighschool', 'sidneylanierhighsvchool', 'sidneylanbierhighschool', 'sidneylanierhighscghool', 'sidbneylanierhighschool', 'sidneylanierhighsqchool', 'sidneylanijerhighschool', 'sidneylanierhigheschool', 'sidneylzanierhighschool', 'sidneyglanierhighschool', 'sidnreylanierhighschool', 'sidxneylanierhighschool', 'sikdneylanierhighschool', 'sidneylanierhkighschool', 'sidneylanierfhighschool', 's8idneylanierhighschool', 'sidnjeylanierhighschool', 'sidneylanierhifghschool', 'sidnerylanierhighschool', 'sidneylanirerhighschool', 'sidsneylanierhighschool', 'sidneylaniedrhighschool', 'sidndeylanierhighschool', 'sidneylani9erhighschool', 'sidneylanie3rhighschool', 'sidneylanierhighxschool', 'sidneylasnierhighschool', 'sidneyslanierhighschool', 'sicdneylanierhighschool', 'sidneylanierhighbschool', 'sidneymlanierhighschool', 'sidneylani8erhighschool', 'soidneylanierhighschool', 'sidneylanierhibghschool', 'sidneylanierhighszchool', 'sidneylanierhighschyool', 'sidneylanierhighschpool', 'sidneylanierhijghschool', 'sidneylanierhnighschool', 'sidneylanierhigghschool', 'sidneyulanierhighschool', 'sirdneylanierhighschool', 'sidmneylanierhighschool', 'sidnweylanierhighschool', 'sidneylanierhigvhschool', 'sidneylanierhighschookl', 'sidneyolanierhighschool', 'sidneylanierhighschopol', 'sidneylanjierhighschool', 'sidneylwanierhighschool', 'sidneylanikerhighschool', 'sidneylaniderhighschool', 'sidnexylanierhighschool', 'sidneylanierhighyschool', 'sidneyla1nierhighschool', 'sidneylaniewrhighschool', 'sidnegylanierhighschool', 'sidjneylanierhighschool', 'sidneylanierhighschnool', 'sidneylanie5rhighschool', 'sidneylanierehighschool', 'sidneylanierhighscuhool', 'sidneylamnierhighschool', 'sidneylanierhzighschool', 'sidney7lanierhighschool', 'sidneylanierhitghschool', 'sisdneylanierhighschool', 'sidneylanierhizghschool', 'sidneylanierhighsachool', 'sidneylanioerhighschool', 'sidneylanierdhighschool', 'sidneylanierh9ighschool', 'sidnezylanierhighschool', 'sidneylanierhigfhschool', 'sidneylanierhighscbhool', 'sidneylani3erhighschool', 'sidneyalanierhighschool', 'sidneylaniesrhighschool', 'sidneylanierhighscvhool', 'sidneylanierjhighschool']","['sidneylanierhghschool', 'sidneylanierighschool', 'sidneylanierhighchool', 'sidneylanierhighscool', 'sidneylanierhighschol', 'sidneylaniehighschool', 'sidneylanerhighschool', 'sidneylanierhighschoo', 'idneylanierhighschool', 'sdneylanierhighschool']","['sidneylannierhighschool', 'sidneyllanierhighschool', 'sidneylanierhhighschool', 'sidneylaniierhighschool', 'sidneylanierhighschoool', 'sidneylanierhighsschool', 'sidneylanierhighschooll', 'sidneylanierhighschhool', 'sidneeylanierhighschool', 'sidneyylanierhighschool']","['sidheylanierhighschool', 'sidneylanierhiguschool', 'yidneylanierhighschool', 'sidneylanierhighdchool', 'sifneylanierhighschool', 'skdneylanierhighschool', 'sidneylanierhighscbool', 'sidneylanierhighzchool', 'sidndylanierhighschool', 'sidneylanizrhighschool', 'sidneylanoerhighschool', 'sidneyoanierhighschool', 'sidneylanierhighsvhool', 'sidneylanierhihhschool', 'sidneylanierhighschoop', 'sidjeylanierhighschool', 'sidneylanierhigzschool', 'sisneylanierhighschool', 'sidne6lanierhighschool', 'sidnetlanierhighschool', 'sidneyl2nierhighschool', 'sidneylanierhighscho9l', 'sidne7lanierhighschool', 'sidneylanierhighscholl', 'sidneylanierjighschool', 'sidneylanierhithschool', 'sidneylanierhizhschool', 'sidneylsnierhighschool', 'sidneylanierhighschpol', 'sidneymanierhighschool', 'sidneylqnierhighschool', 'sidneylanierhkghschool', 'sidneylanieryighschool', 'sidneylabierhighschool', 'sidneylanierhighychool', 'sidneylaniefhighschool', 'sidneylanierhighsdhool', 'sidneylanierhighscyool', 'sidbeylanierhighschool', 'sidnwylanierhighschool', 'sidneylanierzighschool', 'sidneylani4rhighschool', 'sidneylanierhigyschool', 'sidnealanierhighschool', 'sidneylanierhighscuool', 'sidneylanierhigjschool', 'sidneylankerhighschool', 'sidneykanierhighschool', 'sidnexlanierhighschool', 'sidn4ylanierhighschool', 'sidneylanierhoghschool', 'sidneylanierh8ghschool', 'sidneylanierhighschoom', 'sidneylaniedhighschool', 'sodneylanierhighschool', 'sidneylanierhughschool', 'sidneylanie5highschool', 'sidneylanierhighschoil', 'sidnsylanierhighschool', 'sidneylwnierhighschool', 'sidneylanierhighschlol', 'sidneylanierhighechool', 'didneylanierhighschool', 'sidneylanieruighschool', 'sidneylaniergighschool', 'aidneylanierhighschool', 'sidneylanierhiggschool', 'sidneylanierhjghschool']","['si.dneylanierhighschool', 'sidn.eylanierhighschool', 'sidney.lanierhighschool', 'sidneyla.nierhighschool', 'sidneylani.erhighschool', 'sidneylanier.highschool', 'sidneylanierhi.ghschool', 'sidneylanierhigh.school', 'sidneylanierhighsc.hool', 'sidneylanierhighscho.ol']","['sdineylanierhighschool', 'sidenylanierhighschool', 'sidnelyanierhighschool', 'sidneylnaierhighschool', 'sidneylaneirhighschool', 'sidneylaniehrighschool', 'sidneylanierhgihschool', 'sidneylanierhigshchool', 'sidneylanierhighshcool', 'sidneylanierhighscholo']","['sidneylanierhighschoolb', 'sidneylanierhighschoold', 'sidneylanierhighschoolf', 'sidneylanierhighschoolh', 'sidneylanierhighschoolj', 'sidneylanierhighschooll', 'sidneylanierhighschooln', 'sidneylanierhighschoolp', 'sidneylanierhighschoolr', 'sidneylanierhighschoolt', 'sidneylanierhighschoolv', 'sidneylanierhighschoolx', 'sidneylanierhighschoolz']",7,"66.165.67.161",7393,"US","66.165.64.0/18",63101,"2002-07-30T00:00:00","2012-03-02T00:00:00",0,0,5,0,0,0,0,"False","False","False","False","False","False",0,0,0,0,"False",7028,0
4,"eurekalert.org/pub_releases/2005-05/uocm-tds051105.php",66,"False","False","False","False","False","False","False",0.2857,0.2857,0,0.2727,12,42,12,3,0,1,0,0,0,0,0,2,0,0,0,1,"False","org",0,"True","False","False","False","False",18,40,0,"False","True","False","False","True",0,0,0,34,"False",9,4.4536,"['rekalert']","No_homo_str","['eurukalert', 'eirekalert', 'eurekulert', 'eurekolert', 'iurekalert', 'eerekalert', 'eorekalert', 'eurekalart', 'eurekalirt', 'ourekalert']","['gurekalert', 'murekalert', 'etrekalert', 'eqrekalert', 'e5rekalert', 'eupekalert', 'euzekalert', 'eu2ekalert', 'eurgkalert', 'eurmkalert', 'eurejalert', 'eureoalert', 'eurekclert', 'eurekilert', 'eurekamert', 'eurekahert', 'eurekaldrt', 'eurekalart', 'eurekalurt', 'eurekalept', 'eurekalezt', 'eurekale2t', 'eurekalerv', 'eurekalerd']","['eurrekalert', 'eurfekalert', 'eurekalerdt', 'eureksalert', 'eurekamlert', 'eufrekalert', 'eureklalert', 'eurekalezrt', 'eyurekalert', 'e7urekalert', 'eurekyalert', 'eu4rekalert', 'euerekalert', 'eurekaleret', 'eursekalert', 'eurewkalert', 'eu5rekalert', 'eujrekalert', 'eurekalesrt', 'eurekaklert', 'eurekalkert', 'eurek2alert', 'eurekaledrt', 'ehurekalert', 'eurwekalert', 'eurerkalert', 'eurekaslert', 'eurekazlert', 'eurezkalert', 'eurekale5rt', 'eurekalewrt', 'eurekaolert', 'eurekal4ert', 'eurekalwert', 'eurekaleert', 'ejurekalert', 'eurekalzert', 'eurdekalert', 'eurekalsert', 'e8urekalert', 'eureekalert', 'euremkalert', 'eur4ekalert', 'eurelkalert', 'eu7rekalert', 'eurekaylert', 'eureka1lert']","['urekalert', 'eurekaler', 'eurekalet', 'eurekalrt', 'eurekaert']","['eeurekalert', 'eurrekalert', 'eurekallert', 'eurekkalert', 'eurekalerrt']","['eurekale4t', 'eurekalett', 'eurdkalert', 'surekalert', 'eurekaler5', 'eyrekalert', 'eurekalerz', 'eurekaoert', 'eurekylert', 'eurekalerr', 'eurekzlert', 'eurek2lert', 'eurelalert', 'eurekalzrt', 'eurekaler6', 'durekalert', 'eutekalert', 'eurekapert', 'eurekal3rt', 'eurekakert', 'eur3kalert', 'eurekalwrt', 'eurekaldrt', 'eudekalert', 'eurekalsrt', 'eureialert', '3urekalert', 'eurekslert', 'ezrekalert', 'eur4kalert', 'eueekalert']","['eu.rekalert', 'eure.kalert', 'eureka.lert', 'eurekale.rt']","['eruekalert', 'eurkealert', 'eureklaert', 'eurekalret']","['eurekalertb', 'eurekalertd', 'eurekalertf', 'eurekalerth', 'eurekalertj', 'eurekalertl', 'eurekalertn', 'eurekalertp', 'eurekalertr', 'eurekalertt', 'eurekalertv', 'eurekalertx', 'eurekalertz']",1,"54.219.190.5",16509,"US","54.208.0.0/13, 54.144.0.0/12, 54.216.0.0/14, 54.220.0.0/15, 54.192.0.0/12, 54.160.0.0/11",98109,"2014-10-23T00:00:00","2021-02-10T00:00:00",6,27,0,0,1,17,49,"False","False","False","True","True","False",0,0,0,0,"False",2560,0
5,"eurekalert.org/pub_releases/2009-11/ncsu-rhn111309.php",66,"False","False","False","False","False","False","False",0.2857,0.2857,0,0.2727,12,42,12,3,0,1,0,0,0,0,0,2,0,0,0,1,"False","org",0,"True","False","False","False","False",18,40,0,"False","True","False","False","True",0,0,0,19,"False",9,4.4555,"['rekalert']","No_homo_str","['eurukalert', 'eirekalert', 'eurekulert', 'eurekolert', 'iurekalert', 'eerekalert', 'eorekalert', 'eurekalart', 'eurekalirt', 'ourekalert']","['gurekalert', 'murekalert', 'etrekalert', 'eqrekalert', 'e5rekalert', 'eupekalert', 'euzekalert', 'eu2ekalert', 'eurgkalert', 'eurmkalert', 'eurejalert', 'eureoalert', 'eurekclert', 'eurekilert', 'eurekamert', 'eurekahert', 'eurekaldrt', 'eurekalart', 'eurekalurt', 'eurekalept', 'eurekalezt', 'eurekale2t', 'eurekalerv', 'eurekalerd']","['eurrekalert', 'eurfekalert', 'eurekalerdt', 'eureksalert', 'eurekamlert', 'eufrekalert', 'eureklalert', 'eurekalezrt', 'eyurekalert', 'e7urekalert', 'eurekyalert', 'eu4rekalert', 'euerekalert', 'eurekaleret', 'eursekalert', 'eurewkalert', 'eu5rekalert', 'eujrekalert', 'eurekalesrt', 'eurekaklert', 'eurekalkert', 'eurek2alert', 'eurekaledrt', 'ehurekalert', 'eurwekalert', 'eurerkalert', 'eurekaslert', 'eurekazlert', 'eurezkalert', 'eurekale5rt', 'eurekalewrt', 'eurekaolert', 'eurekal4ert', 'eurekalwert', 'eurekaleert', 'ejurekalert', 'eurekalzert', 'eurdekalert', 'eurekalsert', 'e8urekalert', 'eureekalert', 'euremkalert', 'eur4ekalert', 'eurelkalert', 'eu7rekalert', 'eurekaylert', 'eureka1lert']","['urekalert', 'eurekaler', 'eurekalet', 'eurekalrt', 'eurekaert']","['eeurekalert', 'eurrekalert', 'eurekallert', 'eurekkalert', 'eurekalerrt']","['eurekale4t', 'eurekalett', 'eurdkalert', 'surekalert', 'eurekaler5', 'eyrekalert', 'eurekalerz', 'eurekaoert', 'eurekylert', 'eurekalerr', 'eurekzlert', 'eurek2lert', 'eurelalert', 'eurekalzrt', 'eurekaler6', 'durekalert', 'eutekalert', 'eurekapert', 'eurekal3rt', 'eurekakert', 'eur3kalert', 'eurekalwrt', 'eurekaldrt', 'eudekalert', 'eurekalsrt', 'eureialert', '3urekalert', 'eurekslert', 'ezrekalert', 'eur4kalert', 'eueekalert']","['eu.rekalert', 'eure.kalert', 'eureka.lert', 'eurekale.rt']","['eruekalert', 'eurkealert', 'eureklaert', 'eurekalret']","['eurekalertb', 'eurekalertd', 'eurekalertf', 'eurekalerth', 'eurekalertj', 'eurekalertl', 'eurekalertn', 'eurekalertp', 'eurekalertr', 'eurekalertt', 'eurekalertv', 'eurekalertx', 'eurekalertz']",1,"54.219.190.5",16509,"US","54.160.0.0/11, 54.192.0.0/12, 54.220.0.0/15, 54.208.0.0/13, 54.144.0.0/12, 54.216.0.0/14",98109,"2014-10-23T00:00:00","2021-02-10T00:00:00",6,27,0,0,1,17,49,"False","False","False","True","True","False",0,0,0,0,"False",2560,0
6,"eurekalert.org/pub_releases/2010-07/epr-php070810.php",65,"False","False","False","False","False","False","False",0.2927,0.2927,0,0.2769,12,41,12,3,0,1,0,0,0,0,0,2,0,0,0,1,"False","org",0,"True","False","False","False","False",18,39,0,"False","True","False","False","True",0,0,0,24,"False",9,4.2715,"['rekalert']","No_homo_str","['eurukalert', 'eirekalert', 'eurekulert', 'eurekolert', 'iurekalert', 'eerekalert', 'eorekalert', 'eurekalart', 'eurekalirt', 'ourekalert']","['gurekalert', 'murekalert', 'etrekalert', 'eqrekalert', 'e5rekalert', 'eupekalert', 'euzekalert', 'eu2ekalert', 'eurgkalert', 'eurmkalert', 'eurejalert', 'eureoalert', 'eurekclert', 'eurekilert', 'eurekamert', 'eurekahert', 'eurekaldrt', 'eurekalart', 'eurekalurt', 'eurekalept', 'eurekalezt', 'eurekale2t', 'eurekalerv', 'eurekalerd']","['eurrekalert', 'eurfekalert', 'eurekalerdt', 'eureksalert', 'eurekamlert', 'eufrekalert', 'eureklalert', 'eurekalezrt', 'eyurekalert', 'e7urekalert', 'eurekyalert', 'eu4rekalert', 'euerekalert', 'eurekaleret', 'eursekalert', 'eurewkalert', 'eu5rekalert', 'eujrekalert', 'eurekalesrt', 'eurekaklert', 'eurekalkert', 'eurek2alert', 'eurekaledrt', 'ehurekalert', 'eurwekalert', 'eurerkalert', 'eurekaslert', 'eurekazlert', 'eurezkalert', 'eurekale5rt', 'eurekalewrt', 'eurekaolert', 'eurekal4ert', 'eurekalwert', 'eurekaleert', 'ejurekalert', 'eurekalzert', 'eurdekalert', 'eurekalsert', 'e8urekalert', 'eureekalert', 'euremkalert', 'eur4ekalert', 'eurelkalert', 'eu7rekalert', 'eurekaylert', 'eureka1lert']","['urekalert', 'eurekaler', 'eurekalet', 'eurekalrt', 'eurekaert']","['eeurekalert', 'eurrekalert', 'eurekallert', 'eurekkalert', 'eurekalerrt']","['eurekale4t', 'eurekalett', 'eurdkalert', 'surekalert', 'eurekaler5', 'eyrekalert', 'eurekalerz', 'eurekaoert', 'eurekylert', 'eurekalerr', 'eurekzlert', 'eurek2lert', 'eurelalert', 'eurekalzrt', 'eurekaler6', 'durekalert', 'eutekalert', 'eurekapert', 'eurekal3rt', 'eurekakert', 'eur3kalert', 'eurekalwrt', 'eurekaldrt', 'eudekalert', 'eurekalsrt', 'eureialert', '3urekalert', 'eurekslert', 'ezrekalert', 'eur4kalert', 'eueekalert']","['eu.rekalert', 'eure.kalert', 'eureka.lert', 'eurekale.rt']","['eruekalert', 'eurkealert', 'eureklaert', 'eurekalret']","['eurekalertb', 'eurekalertd', 'eurekalertf', 'eurekalerth', 'eurekalertj', 'eurekalertl', 'eurekalertn', 'eurekalertp', 'eurekalertr', 'eurekalertt', 'eurekalertv', 'eurekalertx', 'eurekalertz']",1,"54.193.61.76",16509,"US","54.208.0.0/13, 54.144.0.0/12, 54.216.0.0/14, 54.220.0.0/15, 54.192.0.0/12, 54.160.0.0/11",98109,"2014-10-23T00:00:00","2021-02-10T00:00:00",6,30,0,0,1,17,48,"False","False","False","True","True","False",0,0,0,0,"False",2560,0
